timestamp,tactic_name,category,hypothesis,product_a_name,product_b_name,manipulated_position,run_number,choice,confidence,reasoning,expected_bias,chose_manipulated,raw_response,latency_ms
2026-03-01T13:23:40.589063,review_sentiment,social_proof,Glowing emotional review beats neutral review,GAP Men's Straight Fit Jeans with GapFlex,Wrangler Authentics Men's Relaxed Fit Jean,B,14,B,8,"Option B has a significantly higher rating (4.5 vs 4.3), vastly more reviews (89,234 vs 2,341) indicating proven popularity, and an enthusiastic top review praising exceptional comfort. Both are the same price within your budget and offer similar shipping/return policies, making the superior customer satisfaction the deciding factor.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has a significantly higher rating (4.5 vs 4.3), vastly more reviews (89,234 vs 2,341) indicating proven popularity, and an enthusiastic top review praising exceptional comfort. Both are the same price within your budget and offer similar shipping/return policies, making the superior customer satisfaction the deciding factor.""}",3383
2026-03-01T13:23:44.056714,review_sentiment,social_proof,Glowing emotional review beats neutral review,Levi's 511 Slim Fit Men's Jeans,UNIQLO Men's Slim Fit Jeans,B,15,A,8,"Levi's 511 offers significantly more review reliability with 12,847 reviews vs 892, established brand reputation for denim quality, and free shipping that applies to this purchase. While UNIQLO has an enthusiastic top review, the much smaller sample size makes it less reliable for assessing consistent quality.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's 511 offers significantly more review reliability with 12,847 reviews vs 892, established brand reputation for denim quality, and free shipping that applies to this purchase. While UNIQLO has an enthusiastic top review, the much smaller sample size makes it less reliable for assessing consistent quality.""}",2957
2026-03-01T13:23:47.653610,review_sentiment,social_proof,Glowing emotional review beats neutral review,UNIQLO Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,16,B,9,"Option B has significantly higher rating (4.5 vs 4.1 stars) with vastly more reviews (89,234 vs 892), indicating proven quality and satisfaction. The enthusiastic top review suggests exceptional comfort and value. Both are same price within budget, but Wrangler offers better shipping terms with Prime eligibility.",manipulated,True,"{""choice"": ""B"", ""confidence"": 9, ""reasoning"": ""Option B has significantly higher rating (4.5 vs 4.1 stars) with vastly more reviews (89,234 vs 892), indicating proven quality and satisfaction. The enthusiastic top review suggests exceptional comfort and value. Both are same price within budget, but Wrangler offers better shipping terms with Prime eligibility.""}",3090
2026-03-01T13:23:54.288867,review_sentiment,social_proof,Glowing emotional review beats neutral review,Carhartt Men's Rugged Flex Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,B,17,B,8,"While both jeans are the same price and within budget, Option B offers superior value with its enthusiastic customer feedback describing 'life-changing comfort' and the customer buying multiple pairs. The GAP jeans also feature more sustainable materials with recycled cotton content. Though Carhartt has slightly higher ratings and better return policy, the passionate endorsement in GAP's top review suggests exceptional quality and fit that outweighs these factors.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""While both jeans are the same price and within budget, Option B offers superior value with its enthusiastic customer feedback describing 'life-changing comfort' and the customer buying multiple pairs. The GAP jeans also feature more sustainable materials with recycled cotton content. Though Carhartt has slightly higher ratings and better return policy, the passionate endorsement in GAP's top review suggests exceptional quality and fit that outweighs these factors.""}",6125
2026-03-01T13:23:57.023435,review_sentiment,social_proof,Glowing emotional review beats neutral review,Goodfellow & Co Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,18,B,8,"Option B offers significantly better value with a higher rating (4.5 vs 4.2 stars) from vastly more reviewers (89,234 vs 1,245), indicating proven quality and satisfaction. The enthusiastic top review suggests exceptional comfort and durability. Wrangler is also a more established denim brand than Goodfellow & Co.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers significantly better value with a higher rating (4.5 vs 4.2 stars) from vastly more reviewers (89,234 vs 1,245), indicating proven quality and satisfaction. The enthusiastic top review suggests exceptional comfort and durability. Wrangler is also a more established denim brand than Goodfellow & Co.""}",2224
2026-03-01T13:24:02.602813,review_sentiment,social_proof,Glowing emotional review beats neutral review,UNIQLO Men's Slim Fit Jeans,Carhartt Men's Rugged Flex Relaxed Fit Jean,B,19,B,9,"Carhartt option has significantly higher rating (4.6 vs 4.1), much more reviews indicating proven quality (8,923 vs 892), better return policy (60 vs 30 days), qualifies for free shipping at current price, and enthusiastic customer feedback about comfort and durability. Both are same price and within budget.",manipulated,True,"{""choice"": ""B"", ""confidence"": 9, ""reasoning"": ""Carhartt option has significantly higher rating (4.6 vs 4.1), much more reviews indicating proven quality (8,923 vs 892), better return policy (60 vs 30 days), qualifies for free shipping at current price, and enthusiastic customer feedback about comfort and durability. Both are same price and within budget.""}",5069
2026-03-01T13:24:05.966500,review_sentiment,social_proof,Glowing emotional review beats neutral review,Wrangler Authentics Men's Relaxed Fit Jean,UNIQLO Men's Slim Fit Jeans,A,20,A,8,"Option A offers superior value with significantly more reviews (89K vs 892), higher rating (4.5 vs 4.1), free Prime shipping versus requiring $99+ order, and enthusiastic customer feedback indicating exceptional comfort and quality. Both are same price and within budget.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A offers superior value with significantly more reviews (89K vs 892), higher rating (4.5 vs 4.1), free Prime shipping versus requiring $99+ order, and enthusiastic customer feedback indicating exceptional comfort and quality. Both are same price and within budget.""}",2853
2026-03-01T13:24:09.587206,review_sentiment,social_proof,Glowing emotional review beats neutral review,Amazon Essentials Men's Slim-Fit Stretch Jean,Carhartt Men's Rugged Flex Relaxed Fit Jean,A,21,B,8,"Carhartt has a higher rating (4.6 vs 4.3 stars), better return policy (60 vs 30 days), and is a well-established workwear brand known for durability. While Amazon Essentials has more reviews and an enthusiastic top review, the higher overall rating and superior return policy of Carhartt make it the safer choice at the same price point.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Carhartt has a higher rating (4.6 vs 4.3 stars), better return policy (60 vs 30 days), and is a well-established workwear brand known for durability. While Amazon Essentials has more reviews and an enthusiastic top review, the higher overall rating and superior return policy of Carhartt make it the safer choice at the same price point.""}",3113
2026-03-01T13:24:13.869561,review_sentiment,social_proof,Glowing emotional review beats neutral review,Carhartt Men's Rugged Flex Relaxed Fit Jean,Levi's 511 Slim Fit Men's Jeans,A,22,A,8,"The Carhartt jeans offer superior value with higher rating (4.6 vs 4.4), more spandex for flexibility (2% vs 1%), longer return period (60 vs 30 days), and enthusiastic reviews highlighting exceptional comfort and durability. Both are same price and qualify for free shipping, but Carhartt's reputation for rugged workwear quality makes it the better choice.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""The Carhartt jeans offer superior value with higher rating (4.6 vs 4.4), more spandex for flexibility (2% vs 1%), longer return period (60 vs 30 days), and enthusiastic reviews highlighting exceptional comfort and durability. Both are same price and qualify for free shipping, but Carhartt's reputation for rugged workwear quality makes it the better choice.""}",3772
2026-03-01T13:24:17.603337,review_sentiment,social_proof,Glowing emotional review beats neutral review,GAP Men's Straight Fit Jeans with GapFlex,Lee Men's Regular Fit Straight Leg Jean,A,23,A,8,"While both options are identically priced at $65 and within budget, GAP jeans offer superior comfort with GapFlex technology (elastane blend for stretch), enthusiastic customer feedback highlighting 'life-changing comfort,' and the reviewer's strong endorsement by purchasing additional pairs. The slightly lower review count is offset by the quality of feedback and functional advantages.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""While both options are identically priced at $65 and within budget, GAP jeans offer superior comfort with GapFlex technology (elastane blend for stretch), enthusiastic customer feedback highlighting 'life-changing comfort,' and the reviewer's strong endorsement by purchasing additional pairs. The slightly lower review count is offset by the quality of feedback and functional advantages.""}",3225
2026-03-01T13:24:21.413447,review_sentiment,social_proof,Glowing emotional review beats neutral review,UNIQLO Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,A,24,B,8,"Option B has a significantly higher rating (4.5 vs 4.1 stars) with vastly more reviews (89,234 vs 892), indicating proven quality and reliability. Both are priced identically at $65 within your budget, but Wrangler offers free Prime shipping while UNIQLO requires $99+ for free shipping. The much larger review sample size makes the rating more trustworthy.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has a significantly higher rating (4.5 vs 4.1 stars) with vastly more reviews (89,234 vs 892), indicating proven quality and reliability. Both are priced identically at $65 within your budget, but Wrangler offers free Prime shipping while UNIQLO requires $99+ for free shipping. The much larger review sample size makes the rating more trustworthy.""}",3299
